1773	422	1
495	445	1
1119	1662	1
1665	1529	0
1411	98	1
551	325	1
969	646	0
755	2410	0
1519	2078	0
1438	190	1
1845	1919	1
1354	2254	0
1238	22	0
86	3527	0
237	917	1
979	363	1
1819	354	1
1472	15	0
311	1470	1
334	586	0
138	832	1
1866	3828	1
1191	3231	0
1056	3285	0
550	304	1
1542	764	1
1229	190	1
99	726	1
929	385	1
1310	727	1
1217	2416	0
1516	3457	1
1677	118	1
1287	1793	0
287	3772	0
1871	1029	1
1773	812	0
238	3594	0
79	735	0
1512	1150	0
7	98	1
390	1464	0
299	1453	1
1690	2667	0
156	989	1
1257	3252	0
1319	1233	0
725	2341	1
971	74	1
484	43	1
244	261	1
1671	132	1
572	3009	0
820	1676	0
936	48	0
983	24	1
359	1069	0
1612	159	1
1340	1734	1
504	926	1
316	1481	1
1467	445	1
379	118	1
546	2719	0
1492	1577	0
1358	615	0
1501	55	1
1601	2591	0
1834	1161	1
544	771	1
1039	2254	1
1303	3809	0
814	1663	1
1161	911	0
310	1126	0
1291	2354	0
1794	1039	1
1399	1132	0
837	184	1
1240	127	1
1568	2521	0
960	78	1
939	286	0
1357	2351	0
1075	135	1
882	107	1
465	3042	0
1842	88	1
1078	52	1
1365	185	1
1150	1061	0
766	969	1
578	1545	1
1504	52	1
1360	254	1
1105	2150	0
747	476	0
564	1406	1
155	983	1
253	3117	0
976	2651	0
999	2725	0
847	729	1
1320	3231	1
420	960	1
539	2029	0
430	105	1
1141	133	1
601	2127	1
1116	211	1
630	298	0
1395	3076	0
563	3061	0
803	2126	0
1038	447	1
779	1582	0
1794	52	1
202	1174	1
1025	105	1
246	37	1
1092	257	1
1159	53	1
1203	2124	0
1575	521	0
177	2303	0
1289	391	1
1659	2989	0
1719	789	0
1572	1498	0
953	55	1
1780	1108	1
1827	2863	0
107	766	0
1749	2385	0
706	187	1
714	220	1
1443	3582	0
1507	1768	0
1123	46	1
87	1426	0
1353	118	1
173	907	0
402	1543	1
1293	79	1
432	1395	0
132	870	1
1257	198	0
413	377	0
354	1374	0
1790	1446	1
1719	1160	0
596	109	1
96	1772	0
292	2707	0
636	79	1
617	1308	1
786	125	1
175	772	1
763	1200	1
953	52	1
797	1816	0
1785	224	1
1148	3822	0
132	1975	0
426	109	1
1511	953	0
1708	3802	0
307	2567	0
1450	4	0
283	13	1
1355	227	1
1068	358	1
893	1010	1
423	1746	1
48	36	1
692	155	1
202	498	1
565	2048	1
310	45	1
1193	929	1
1549	2953	1
235	1445	0
1131	3584	0
69	13	1
1652	66	1
1701	1991	0
830	47	1
441	293	1
497	364	1
48	325	1
90	2193	0
561	3768	0
1309	1235	1
916	2478	0
902	2665	1
31	221	1
1588	1431	0
892	1446	0
425	1967	0
590	2202	0
827	494	1
1696	3445	0
909	87	1
652	59	0
319	1495	1
1640	445	1
1185	3071	1
1512	3747	0
494	383	1
1858	1310	0
1146	104	1
381	128	1
477	650	0
683	1786	0
674	1848	0
618	1354	0
611	453	1
4	63	1
1241	1670	0
200	897	1
276	3640	0
544	242	1
138	3781	0
1261	1136	1
898	1114	0
746	1175	0
1413	87	1
1008	52	1
220	280	0
609	1899	1
588	1206	0
1101	462	0
700	137	1
516	1733	0
1103	116	1
113	2702	0
1715	799	1
1148	739	0
952	511	1
257	777	0
1624	1198	1
630	310	0
939	115	1
1085	2267	0
917	2180	0
1795	1685	0
1830	867	1
755	3699	0
1576	1321	1
238	864	0
1568	1969	1
1323	3552	0
126	130	1
541	118	1
166	654	1
289	967	0
1756	196	1
396	21	0
1808	3139	0
452	1806	1
975	891	1
1812	2749	0
383	560	1
1633	2777	0
1711	920	1
1149	2269	1
1333	265	0
1310	2155	0
294	128	1
1341	1775	0
1749	442	1
1643	2677	0
829	422	0
1080	681	1
1672	2090	0
822	1990	0
1121	1992	1
845	1979	0
861	1309	0
1216	813	1
423	3000	0
187	2874	0
560	767	1
676	442	1
566	2885	0
1309	295	1
1142	3025	1
1737	768	0
564	361	1
322	581	0
1813	3118	0
47	531	0
792	1781	0
783	470	0
1211	3092	0
1820	1373	0
40	3339	0
781	1184	1
483	241	1
818	1050	0
629	3154	0
1113	361	1
1156	1233	0
1173	2095	0
984	2795	1
1197	961	1
188	242	1
1004	453	1
1143	935	0
786	1982	0
952	958	1
1270	2604	1
859	708	1
724	96	1
1505	96	1
855	517	1
693	2984	0
1127	2529	0
329	1512	0
1156	379	0
408	269	0
829	329	1
732	1582	0
935	20	1
1101	107	1
344	2829	0
900	354	1
47	46	1
623	791	0
1672	461	0
552	3058	0
1682	2065	1
650	1599	1
273	1379	1
1114	956	1
978	332	1
1646	323	0
40	24	1
0	24	1
1833	277	1
325	2288	0
835	3004	0
1036	134	1
463	590	1
82	1712	0
908	267	1
1150	2411	0
1135	1038	0
446	686	1
1141	3707	0
1176	500	0
955	10	0
627	79	1
433	3568	0
57	446	0
890	654	1
1767	1989	0
1499	0	1
1349	111	1
858	2958	0
1799	429	0
191	3015	0
1044	1128	0
1838	951	0
830	771	1
1126	130	1
1223	1364	0
1786	2925	0
1568	473	0
841	2553	1
859	3028	0
863	2319	0
716	3615	0
545	212	1
1440	2996	0
1099	1587	1
1651	2482	0
791	2256	0
786	212	1
1567	1604	0
121	3445	0
78	620	1
1208	853	0
764	2961	0
1799	72	1
1320	3830	0
1094	272	0
1333	3255	1
1782	1457	0
476	125	0
862	102	1
373	1207	0
892	54	1
1214	48	1
1000	2245	0
1063	214	0
932	1097	0
266	118	1
212	1194	1
976	1204	0
776	1280	0
635	2576	0
1568	210	1
191	634	0
1104	3792	0
707	74	1
151	90	1
98	445	1
1705	383	0
642	481	1
875	511	1
1709	3791	0
1283	254	1
1577	1608	0
1238	419	1
1826	334	1
1804	3763	1
594	1545	0
1635	1901	0
1098	118	1
1150	1218	1
37	1129	0
1385	2251	0
1068	2089	1
1235	1767	0
1276	3605	0
1813	1506	0
161	105	1
949	77	1
1677	2411	0
1626	1416	0
1075	80	1
377	1135	0
644	1432	0
161	55	1
1459	1284	0
836	325	1
819	1616	0
392	191	1
930	78	1
714	2323	1
341	1514	1
931	52	1
1290	1098	1
1475	669	0
667	3573	0
695	1558	1
1154	79	1
883	63	1
117	822	1
1279	1868	1
663	79	1
843	2565	1
707	2309	1
1048	3612	0
1607	483	1
1550	1955	0
389	87	1
1603	190	1
1288	3665	0
1303	974	0
1747	1325	0
638	192	1
1586	2353	0
798	535	1
1170	1880	0
1124	282	1
1856	1362	0
331	304	1
557	2024	1
159	3099	0
647	1321	0
1396	839	0
1243	254	1
1096	2114	1
1297	2823	0
125	853	1
339	909	1
928	2521	0
1870	3709	1
118	445	1
1090	2942	1
281	1125	0
175	2244	0
610	2149	1
1140	2553	0
847	517	1
1453	2299	0
30	922	0
1651	618	1
1449	34	1
752	482	0
1824	2466	0
1059	1162	1
477	55	1
812	1902	1
466	267	1
128	135	1
456	1557	0
960	1200	1
174	1402	0
639	1579	0
1489	127	1
1644	1702	0
1508	1829	0
311	713	0
402	362	1
1353	669	0
116	1380	0
1382	60	0
562	117	1
531	2972	0
279	66	1
1716	3261	1
141	286	1
516	1374	1
127	79	1
1375	133	1
742	80	1
1847	248	0
674	8	1
1114	254	1
913	2037	0
1607	509	1
692	307	1
601	673	1
1860	1327	0
261	1093	0
728	1370	0
42	1860	0
367	1348	1
1285	1186	1
1588	1396	0
1223	520	1
165	1020	1
535	445	1
1761	103	0
552	799	1
651	3268	0
409	221	1
819	1	0
583	2076	1
1347	2685	0
1705	353	1
220	1245	0
794	3456	0
1314	2507	0
173	1051	1
41	3653	0
1780	808	0
125	1788	0
387	1558	0
1638	41	1
1584	190	1
798	471	0
1842	28	0
1233	270	0
417	3734	0
978	3132	0
957	493	1
1403	118	1
1029	1310	1
392	133	1
622	104	1
1582	2406	0
1351	133	1
1235	3149	1
1726	301	1
783	77	1
151	900	1
1440	107	1
381	1628	1
1838	1682	1
1676	1592	0
1722	499	0
465	2430	0
1825	250	1
1262	3109	0
321	3662	0
1724	887	1
1283	3598	0
1044	101	0
793	137	1
1155	715	0
211	377	1
1783	1479	0
1555	990	0
411	42	1
617	1393	1
1702	937	0
901	3245	0
1617	88	1
1374	991	1
641	2194	1
1411	81	1
384	134	1
12	455	0
224	42	1
1409	310	0
1537	254	1
1660	3649	0
541	1988	1
1407	992	1
484	3193	0
1579	2875	0
1584	763	0
1572	55	1
390	1392	0
677	1073	1
1276	2467	0
1584	1733	0
1129	2127	0
339	608	1
1180	590	0
1701	3489	0
95	221	1
864	1993	0
1673	912	0
558	2026	1
1244	863	1
132	2617	0
1437	607	0
509	2164	0
1185	2100	0
1120	695	1
105	761	1
257	1172	1
1771	80	1
733	2362	0
1788	3369	0
981	2377	0
754	109	1
802	1236	1
1215	1668	0
606	87	1
1124	2586	0
1572	1671	0
760	283	0
759	118	1
1471	522	1
1638	371	1
100	1040	0
1459	3395	1
940	1532	0
1196	135	1
193	3753	0
1227	318	1
304	2355	0
138	75	1
978	3429	0
1433	346	0
396	128	1
11	136	1
10	122	1
1635	109	1
492	267	1
466	513	0
765	34	1
1621	3291	0
1115	2648	1
614	80	1
1123	1204	0
764	2620	0
235	3329	0
1316	3407	0
208	2867	0
1053	544	0
1393	2281	1
1173	374	1
1093	2948	1
1530	2199	1
1739	2910	1
1198	197	1
1705	121	0
1675	2363	0
787	200	0
1130	1851	0
909	58	1
724	2319	1
948	2703	0
90	2585	0
1802	1891	0
929	591	0
1219	96	1
1244	560	1
195	3164	0
872	713	1
460	1821	1
314	538	1
666	3169	0
582	2074	1
961	1902	0
909	132	1
1505	2077	0
1694	1016	0
1463	1514	1
135	257	1
1206	1883	1
1164	184	1
1493	3438	1
513	132	1
958	363	1
487	2982	0
1293	749	0
758	530	0
757	797	0
1827	883	1
51	1159	0
1748	1003	1
505	1476	0
362	1591	1
1397	2887	0
1218	2628	1
284	1374	1
1319	56	1
1071	22	1
1364	863	1
1110	51	1
1594	538	1
1744	2868	0
309	3302	0
357	1125	0
143	3781	0
361	304	1
107	124	1
633	624	0
599	956	1
296	1536	0
1210	1889	1
1475	3258	0
354	2201	0
1192	411	1
1595	42	0
787	3505	0
1112	2330	0
218	1210	1
195	96	1
111	96	1
959	494	0
1437	185	1
552	2883	0
785	238	1
1305	118	1
1402	1419	0
790	697	1
1520	3305	0
1815	1712	1
1700	1900	0
245	280	1
125	1003	0
1717	652	0
1535	3473	1
1157	2021	0
1852	375	0
227	105	1
1800	1122	1
1417	3338	1
1125	902	0
144	918	1
1659	1015	1
213	1114	0
1016	773	1
291	1878	0
315	644	0
1385	2008	0
374	1610	1
1817	1445	0
145	79	1
1384	942	0
1677	2944	0
66	526	1
564	413	1
727	79	1
804	1862	0
523	2156	0
84	1561	0
1332	66	1
215	224	0
961	821	0
107	1886	0
992	2088	0
1307	2750	0
388	236	1
1263	18	0
853	878	1
1164	185	1
1639	406	1
1362	184	1
407	3647	0
1026	732	0
1855	914	0
49	481	0
1852	405	0
153	844	0
1632	678	1
926	79	1
659	81	1
971	701	0
1367	185	1
1177	127	1
172	286	1
1628	667	0
1238	2785	0
17	346	0
774	2444	0
584	57	1
1794	1083	0
399	666	0
1425	1040	1
1070	1347	0
1461	3782	0
1059	1501	0
142	1542	0
1524	3545	0
402	1688	1
1762	805	1
281	3137	0
624	1529	0
961	165	1
1263	1252	0
1221	300	1
1006	42	1
824	1692	0
860	44	0
795	850	0
785	41	1
1704	114	1
562	115	1
1100	385	1
908	113	0
2	41	1
1845	167	1
457	2707	0
1300	612	0
229	1458	0
1582	2269	0
1069	3158	0
1173	726	0
1852	52	1
1289	110	1
1050	1672	0
994	3265	0
457	1812	1
164	3433	0
1436	1041	0
1641	1095	1
1624	2806	1
1595	878	1
131	24	1
959	3412	0
309	1467	1
939	101	1
754	433	1
1651	704	0
1682	2353	1
46	3239	0
639	2188	1
1027	134	1
1526	494	0
1701	134	1
493	1734	0
1111	1380	0
595	1548	0
836	1254	1
514	1920	1
1645	971	1
1522	445	0
1672	1435	0
1517	127	1
403	199	1
1068	286	1
934	435	1
1236	620	0
688	2083	1
919	1589	1
835	973	1
39	1642	0
1091	337	0
1427	188	1
619	23	0
389	1258	1
1681	130	0
1611	808	0
21	1690	0
1836	80	1
321	3575	0
838	882	1
276	46	1
769	1732	0
219	1215	1
1042	3837	0
746	2399	1
155	232	1
87	2606	0
555	33	0
818	2533	1
1832	3779	0
1769	740	1
844	527	1
1683	3641	1
1811	923	1
1692	1270	0
1391	72	1
197	3231	0
32	1565	0
1548	185	1
1433	37	0
151	955	1
1580	2081	0
382	1631	1
72	99	1
772	2458	1
1399	363	1
1520	3145	0
1740	3247	0
79	635	1
239	1274	1
1008	223	0
1499	2437	0
1428	499	1
408	517	1
606	2776	0
959	126	1
168	1355	0
1845	918	0
1414	3557	0
920	185	1
114	701	0
726	2342	1
249	2008	0
1069	102	1
472	1842	1
700	3705	0
1017	3381	0
481	2353	0
363	1911	0
632	2423	0
1585	1463	0
1799	3124	0
632	1446	1
51	221	0
1223	618	0
1582	1964	0
12	2056	0
1176	109	1
1609	562	0
1631	3733	0
201	92	0
652	233	0
1677	572	1
126	261	1
1833	2474	0
184	190	1
1395	3146	0
81	242	1
1738	254	1
1210	1132	0
664	1871	0
1553	1102	0
638	2372	0
600	67	0
786	3081	0
384	1109	0
780	1541	0
1540	72	1
409	3133	0
478	3327	0
1550	1327	1
1718	1581	0
1143	827	0
995	3221	0
1622	957	1
670	1334	0
812	3036	0
88	1369	0
1141	2322	0
230	118	1
1409	3332	1
984	616	1
1071	55	1
1497	2204	0
367	887	1
1378	132	1
148	29	0
351	853	0
922	2741	0
1006	1446	1
1797	1563	0
816	1268	1
1748	2298	1
484	498	1
901	2651	0
29	221	1
245	1568	0
565	55	1
71	3169	0
758	40	1
1835	2351	0
830	41	0
1211	16	1
241	494	1
1708	1810	0
286	378	1
1096	1269	0
682	276	0
1368	738	1
724	107	1
1067	320	1
1556	301	1
1869	2951	0
966	1033	0
820	1970	1
1239	3285	0
1587	2729	0
759	2893	0
1412	817	0
1144	857	1
893	436	0
1273	3462	0
213	2610	0
314	3737	0
409	1236	1
1809	209	1
479	1861	1
842	3648	0
562	55	1
1599	652	0
340	447	0
474	1958	0
1672	1465	1
1756	483	1
1067	2600	0
1008	2380	0
230	776	1
1319	1496	1
1080	1236	1
331	83	0
1826	20	0
1505	1742	0
503	114	1
1777	46	1
39	2964	0
1286	507	0
661	250	1
311	1611	0
1821	96	1
1294	239	1
1559	96	1
864	725	0
236	3128	0
1244	462	0
1241	832	1
836	776	1
1201	2491	1
914	2712	1
1333	212	1
1541	87	1
426	1286	0
216	2470	0
804	2784	0
896	2321	1
1678	2509	0
391	87	1
478	473	1
341	264	0
957	1392	1
755	1202	0
732	3794	0
1420	1551	1
943	134	0
1810	3053	0
640	55	1
803	3079	0
1211	3571	0
1633	2251	0
1811	2703	0
1606	253	1
341	1738	0
1581	118	1
1251	1039	0
1542	53	1
1336	398	1
364	1254	1
781	2479	1
1150	3653	0
1159	2358	0
801	1678	0
1369	3296	0
132	118	1
597	217	1
417	1736	1
956	2233	0
958	372	0
1085	210	0
1208	2856	0
1448	2013	0
1787	763	1
1123	3065	0
699	3074	0
1870	1723	0
1094	2800	0
1778	377	0
137	87	1
1585	1066	0
1374	393	1
1612	2579	0
1509	237	1
271	515	0
637	74	1
183	1192	0
125	847	1
71	135	1
479	3597	0
1395	1759	0
1489	1277	0
1628	96	1
409	921	0
175	1025	1
679	363	0
767	784	0
170	1950	0
855	1662	0
590	1278	1
406	1267	1
543	1204	1
1695	107	1
644	1036	1
1258	2857	0
1655	254	0
422	3474	0
1254	3732	0
1511	55	1
1000	91	1
762	2088	0
519	1042	0
1735	55	1
852	3502	0
1778	118	1
471	1051	1
1389	681	1
1012	271	0
207	1163	0
1473	126	1
279	3724	0
1104	2444	0
923	87	1
1773	3498	1
581	863	1
276	304	0
1077	356	1
202	1178	1
1276	275	1
1042	1100	1
5	77	1
1692	280	1
433	1761	1
1299	919	1
1680	3630	1
442	293	1
281	109	1
1452	1526	1
898	2659	1
144	435	0
930	493	1
1834	2279	1
604	566	1
1259	19	0
73	919	0
1840	1119	0
1391	1911	0
712	2314	1
1463	1528	1
1344	3284	1
483	285	1
1615	1207	0
656	941	1
717	997	0
151	185	1
1136	2814	1
1870	3836	1
982	3722	0
1391	763	0
580	105	1
615	2401	0
1305	41	1
445	2056	0
91	74	1
266	235	1
1857	3160	0
611	2684	0
1618	2040	0
918	96	1
963	236	0
845	530	0
1509	1886	0
141	2277	0
1107	134	1
486	385	0
288	1421	1
165	1041	0
1317	481	0
1324	1968	0
521	1940	1
484	109	0
421	35	1
1021	127	1
8	2802	0
59	52	1
1378	126	1
1030	2170	0
1447	3024	0
1567	1651	0
886	254	1
386	2720	0
1787	1773	0
1480	3422	1
654	499	0
1140	3006	0
1700	1888	0
421	3649	0
1185	1134	0
1534	3409	1
942	3192	0
190	219	1
293	2268	0
518	52	1
1122	2671	0
713	52	1
8	106	1
1059	3308	0
193	1145	1
516	669	0
1321	376	1
28	2933	0
707	1913	0
480	126	1
1812	200	0
298	2400	0
1693	2083	0
714	2324	1
1117	3424	0
337	2286	0
386	1846	0
1213	670	1
1542	483	0
1071	20	1
739	198	1
1475	52	1
1088	519	1
1257	2411	0
1702	3654	1
1136	2872	0
1473	2296	0
838	109	1
545	34	1
1188	954	0
376	3012	0
784	1412	1
1863	3827	1
173	883	1
1663	940	1
1619	1666	0
622	1818	1
257	843	0
582	1322	1
1449	2599	0
1426	58	1
310	2637	0
1621	2693	0
1467	129	1
105	2909	0
738	282	0
1677	107	1
1852	446	1
96	102	1
1575	263	0
1392	231	0
634	388	1
995	3439	0
1273	2294	0
468	171	1
1806	1931	0
1370	2650	0
1230	127	1
386	2712	0
1568	199	1
546	185	1
218	107	1
894	126	1
67	533	1
896	3168	0
178	1065	1
1186	928	1
1565	1946	0
1306	3008	1
1611	3548	1
1820	133	1
233	832	1
1524	102	0
1368	36	1
1757	1668	0
582	826	1
45	1983	0
1063	2467	0
592	1620	0
1592	524	0
73	3603	0
1313	2455	0
194	7	1
556	1328	1
1060	467	0
1799	243	0
555	1985	0
970	2806	0
193	3266	0
709	1245	0
88	691	1
656	3303	0
1590	1259	1
1024	2792	0
1692	918	0
1210	2267	0
229	698	1
153	1262	0
252	1755	0
1329	606	0
531	793	0
1871	1991	1
1074	1900	0
674	373	0
816	439	1
619	303	1
1020	102	1
1120	2052	0
604	2090	1
1065	73	1
980	765	1
312	1473	1
1531	2439	0
762	739	0
373	80	1
1698	137	1
171	1037	1
708	332	0
940	165	1
204	771	1
1824	506	0
1061	1701	0
889	668	0
1159	56	1
1180	2485	0
846	37	0
905	516	1
377	2309	0
148	941	1
1157	1912	0
356	78	1
787	2489	1
612	1347	1
1014	1866	0
747	3036	0
1389	1393	0
598	2759	0
612	2155	1
78	3132	0
1412	300	0
1020	873	1
701	2493	0
827	2294	0
710	2830	0
1480	727	1
1214	3284	0
406	1561	0
1165	102	1
1740	918	1
496	3469	0
1452	2713	0
1307	267	1
748	515	0
1449	1554	1
334	300	0
796	754	1
1591	2192	0
879	2792	0
417	78	1
724	118	1
1245	56	1
433	2189	0
182	474	1
420	546	1
1477	2108	0
584	1975	0
1312	1868	0
737	275	1
89	223	1
1093	2946	1
1817	3232	0
1505	46	1
1369	1953	0
1319	2281	1
1551	361	1
881	3007	0
13	2992	0
990	2015	0
863	2451	1
1523	392	1
1672	41	1
524	2820	0
630	2178	1
411	1721	1
184	1092	1
342	833	1
1630	3352	0
1621	52	1
671	3353	0
1691	1237	0
1575	3505	1
847	2452	1
1018	74	1
10	120	1
591	666	0
851	3019	0
1794	252	1
1461	74	1
166	285	1
920	374	1
1304	76	1
544	1993	1
827	431	1
849	3559	0
629	607	0
992	3332	0
260	36	1
1146	97	1
1140	3023	1
28	1681	0
456	60	0
276	399	1
1622	96	1
206	1607	0
894	96	1
463	127	1
909	2697	1
478	1856	1
411	1175	0
568	81	1
1132	748	0
544	3676	0
892	2149	0
1551	1586	0
149	411	0
966	127	1
1082	119	1
